Абадана,Абадану,Абадана,Абаданом,об Абадане,в Абадане,ЕдинМуж
Мори,Мори,Мори,Мори,о Мори,в Мори,ЕдинМуж,Мори,Мори,Мори,Мори,Мори,о Мори,в Мори
Ханамаков,Ханамакам,Ханамаков,Ханамаками,о Ханамаках,в Ханамаках,Множ
Морле,Морле,Морле,Морле,о Морле,в Морле,ЕдинМуж,Морле,Морле,Морле,Морле,Морле,о Морле,в Морле
Морнингтона,Морнингтону,Морнингтон,Морнингтоном,о Морнингтоне,в Морнингтоне,ЕдинМуж,Морнингтоны,Морнингтонов,Морнингтонам,Морнингтоны,Морнингтонами,о Морнингтонах,в Морнингтонах
Мороней Интернешнл,Мороням Интернешнл,Морони Интернешнл,Моронями Интернешнл,о Моронях Интернешнл,в Моронях Интернешнл,Множ
Икони,Икони,Икони,Икони,об Икони,в Икони,ЕдинМуж,Икони,Икони,Икони,Икони,Икони,об Икони,в Икони
Морристауна Мунисипал,Морристауну Мунисипал,Морристаун Мунисипал,Морристауном Мунисипал,о Морристауне Мунисипал,в Морристауне Мунисипал,ЕдинМуж,Морристауны Мунисипал,Морристаунов Мунисипал,Морристаунам Мунисипал,Морристауны Мунисипал,Морристаунами Мунисипал,о Морристаунах Мунисипал,в Морристаунах Мунисипал
Моруи,Моруе,Морую,Моруей,о Моруе,в Моруе,ЕдинМуж,Моруи,Моруй,Моруям,Моруй,Моруями,о Моруях,в Моруях
Домодедово,Домодедово,Домодедово,Домодедово,о Домодедово,в Домодедово,ЕдинМуж
Шереметьево,Шереметьево,Шереметьево,Шереметьево,о Шереметьево,в Шереметьево,ЕдинМуж
Внуково,Внуково,Внуково,Внуково,о Внуково,во Внуково,ЕдинМуж
Дишсепта Розадо,Дишсепту Розадо,Дишсепта Розадо,Дишсептом Розадо,о Дишсепте Розадо,в Дишсепте Розадо,ЕдинМуж,Дишсепты Розадо,Дишсептов Розадо,Дишсептам Розадо,Дишсептов Розадо,Дишсептами Розадо,о Дишсептах Розадо,в Дишсептах Розадо
Мостара,Мостару,Мостара,Мостаром,о Мостаре,в Мостаре,ЕдинМуж,Мостары,Мостаров,Мостарам,Мостаров,Мостарами,о Мостарах,в Мостарах
Кьярстада,Кьярстаду,Кьярстада,Кьярстадом,о Кьярстаде,в Кьярстаде,ЕдинМуж,Кьярстады,Кьярстадов,Кьярстадам,Кьярстадов,Кьярстадами,о Кьярстадах,в Кьярстадах
Томасвилля,Томасвиллю,Томасвилля,Томасвиллем,о Томасвилле,в Томасвилле,ЕдинМуж,Томасвилли,Томасвиллев,Томасвиллям,Томасвиллев,Томасвиллями,о Томасвиллях,в Томасвиллях
Берлингтона,Берлингтону,Берлингтон,Берлингтоном,о Берлингтоне,в Берлингтоне,ЕдинМуж,Берлингтоны,Берлингтонов,Берлингтонам,Берлингтоны,Берлингтонами,о Берлингтонах,в Берлингтонах
Мохенджодаро,Мохенджодаро,Мохенджодаро,Мохенджодаро,о Мохенджодаро,в Мохенджодаро,ЕдинМуж,Мохенджодаро,Мохенджодаро,Мохенджодаро,Мохенджодаро,Мохенджодаро,о Мохенджодаро,в Мохенджодаро
Мтвары,Мтваре,Мтвару,Мтварой,о Мтваре,в Мтваре,ЕдинЖен,Мтвары,Мтвар,Мтварам,Мтвары,Мтварами,о Мтварах,в Мтварах
Муданцзяна,Муданцзяну,Муданцзяна,Муданцзяном,о Муданцзяне,в Муданцзяне,ЕдинМуж
Маджи,Маджи,Маджи,Маджи,о Маджи,в Маджи,ЕдинМуж
Мукаллы,Мукалле,Мукаллу,Мукаллой,о Мукалле,в Мукалле,ЕдинЖен,Мукаллы,Мукалл,Мукаллам,Мукалл,Мукаллами,о Мукаллах,в Мукаллах
Мукаха,Мукаху,Муках,Мукахом,о Мукахе,в Мукахе,ЕдинМуж,Мукахи,Мукахов,Мукахам,Мукахи,Мукахами,о Мукахах,в Мукахах
Мулу,Мулу,Мулу,Мулу,о Мулу,в Мулу,ЕдинЖен,Мулу,Мулу,Мулу,Мулу,Мулу,о Мулу,в Мулу
Чхатрапати Шиваджи,Чхатрапати Шиваджи,Чхатрапати Шиваджи,Чхатрапати Шиваджи,о Чхатрапати Шиваджи,в Чхатрапати Шиваджи,ЕдинЖен,Чхатрапати Шиваджи,Чхатрапати Шиваджи,Чхатрапати Шиваджи,Чхатрапати Шиваджи,Чхатрапати Шиваджи,о Чхатрапати Шиваджи,в Чхатрапати Шиваджи
Мураббина,Мураббину,Мураббина,Мураббиным,о Мураббине,в Мураббине,ЕдинМуж
Мурманска,Мурманску,Мурманск,Мурманском,о Мурманске,в Мурманске,ЕдинМуж,Мурмански,Мурмансков,Мурманскам,Мурмански,Мурмансками,о Мурмансках,в Мурмансках
Сан-Хавьера,Сан-Хавьеру,Сан-Хавьера,Сан-Хавьером,о Сан-Хавьере,в Сан-Хавьере,ЕдинМуж,Сан-Хавьеры,Сан-Хавьеров,Сан-Хавьерам,Сан-Хавьеров,Сан-Хавьерами,о Сан-Хавьерах,в Сан-Хавьерах
Сиба,Сибу,Сиба,Сибом,о Сибе,в Сибе,ЕдинМуж,Сибы,Сибов,Сибам,Сибов,Сибами,о Сибах,в Сибах
Мускоки,Мускоке,Мускоку,Мускокой,о Мускоке,в Мускоке,ЕдинЖен,Мускоки,Мускок,Мускокам,Мускоки,Мускоками,о Мускоках,в Мускоках
Мусоней,Мусоням,Мусоней,Мусонями,о Мусонях,в Мусонях,Множ
Мутарь,Мутарям,Мутарь,Мутарями,о Мутарях,в Мутарях,Множ
Муша,Мушу,Муш,Мушем,о Муше,в Муше,ЕдинМуж,Муши,Мушей,Мушам,Муши,Мушами,о Мушах,в Мушах
Мян-Яня,Мян-Яню,Мян-Яня,Мян-Янем,о Мян-Яне,в Мян-Яне,ЕдинМуж
Мейсона-Сити,Мейсону-Сити,Мейсона-Сити,Мейсоном-Сити,о Мейсоне-Сити,в Мейсоне-Сити,ЕдинМуж,Мейсоны-Сити,Мейсонов-Сити,Мейсонам-Сити,Мейсонов-Сити,Мейсонами-Сити,о Мейсонах-Сити,в Мейсонах-Сити
Блекера,Блекеру,Блекера,Блекером,о Блекере,в Блекере,ЕдинМуж,Блекеры,Блекеров,Блекерам,Блекеров,Блекерами,о Блекерах,в Блекерах
Скулкрафта,Скулкрафту,Скулкрафт,Скулкрафтом,о Скулкрафте,в Скулкрафте,ЕдинМуж,Скулкрафты,Скулкрафтов,Скулкрафтам,Скулкрафты,Скулкрафтами,о Скулкрафтах,в Скулкрафтах
Кента Интернешнла,Кенту Интернешнлу,Кента Интернешнла,Кентом Интернешнлом,о Кенте Интернешнле,в Кенте Интернешнле,ЕдинМуж
Мэриборо,Мэриборо,Мэриборо,Мэриборо,о Мэриборо,в Мэриборо,ЕдинМуж,Мэриборо,Мэриборо,Мэриборо,Мэриборо,Мэриборо,о Мэриборо,в Мэриборо
Мульхауза Эвроэйрпорт,Мульхаузу Эвроэйрпорт,Мульхауз Эвроэйрпорт,Мульхаузом Эвроэйрпорт,о Мульхаузе Эвроэйрпорт,в Мульхаузе Эвроэйрпорт,ЕдинМуж,Мульхаузы Эвроэйрпорт,Мульхаузов Эвроэйрпорт,Мульхаузам Эвроэйрпорт,Мульхаузы Эвроэйрпорт,Мульхаузами Эвроэйрпорт,о Мульхаузах Эвроэйрпорт,в Мульхаузах Эвроэйрпорт
Мюнстера,Мюнстеру,Мюнстер,Мюнстером,о Мюнстере,в Мюнстере,ЕдинМуж,Мюнстеры,Мюнстеров,Мюнстерам,Мюнстеры,Мюнстерами,о Мюнстерах,в Мюнстерах
Франца Штрауса,Францу Штраусу,Франца Штрауса,Францем Штраусом,о Франце Штраусе,во Франце Штраусе,ЕдинМуж
Калловья Каунти,Калловью Каунти,Калловья Каунти,Калловьём Каунти,о Калловье Каунти,в Калловье Каунти,ЕдинМуж,Калловьи Каунти,Калловьёв Каунти,Калловьям Каунти,Калловьёв Каунти,Калловьями Каунти,о Калловьях Каунти,в Калловьях Каунти
Набережных Челнов,Набережным Челнам,Набережные Челны,Набережными Челнами,о Набережных Челнах,в Набережных Челнах,Множ
Навабшаха,Навабшаху,Навабшаха,Навабшахом,о Навабшахе,в Навабшахе,ЕдинМуж,Навабшахи,Навабшахов,Навабшахам,Навабшахов,Навабшахами,о Навабшахах,в Навабшахах
Навегантеса,Навегантесу,Навегантеса,Навегантесом,о Навегантесе,в Навегантесе,ЕдинМуж,Навегантесы,Навегантесов,Навегантесам,Навегантесов,Навегантесами,о Навегантесах,в Навегантесах
Нагасаки,Нагасаки,Нагасаки,Нагасаки,о Нагасаки,в Нагасаки,ЕдинМуж,Нагасаки,Нагасаки,Нагасаки,Нагасаки,Нагасаки,о Нагасаки,в Нагасаки
Комак,Комакам,Комак,Комаками,о Комаках,в Комаках,Множ
Программа не может просклонять это словосочетание.
Сонегаон,Сонегаон,Сонегаон,Сонегаон,о Сонегаон,в Сонегаон,ЕдинСред,Сонегаон,Сонегаон,Сонегаон,Сонегаон,Сонегаон,о Сонегаон,в Сонегаон
Нади,Нади,Нади,Нади,о Нади,в Нади,ЕдинМуж,Нади,Нади,Нади,Нади,Нади,о Нади,в Нади
Надора,Надору,Надора,Надором,о Надоре,в Надоре,ЕдинМуж,Надоры,Надоров,Надорам,Надоров,Надорами,о Надорах,в Надорах
Джомо Кеньятта,Джомо Кеньятта,Джомо Кеньятта,Джомо Кеньятта,о Джомо Кеньятта,в Джомо Кеньятта,ЕдинМуж,Джомо Кеньятта,Джомо Кеньятта,Джомо Кеньятта,Джомо Кеньятта,Джомо Кеньятта,о Джомо Кеньятта,в Джомо Кеньятта
Вилсона,Вилсону,Вилсона,Вилсоном,о Вилсоне,в Вилсоне,ЕдинМуж,Вилсоны,Вилсонов,Вилсонам,Вилсонов,Вилсонами,о Вилсонах,в Вилсонах
Накасибецу,Накасибецу,Накасибецу,Накасибецу,о Накасибецу,в Накасибецу,ЕдинЖен,Накасибецу,Накасибецу,Накасибецу,Накасибецу,Накасибецу,о Накасибецу,в Накасибецу
Накса,Наксу,Наксо,Наксом,о Наксе,в Наксе,ЕдинСред,Накса,Накс,Наксам,Накса,Наксами,о Наксах,в Наксах
Накхона-Пханома,Накхону-Пханому,Накхона-Пханома,Накхоном-Пханомом,о Накхоне-Пханоме,в Накхоне-Пханоме,ЕдинМуж,Накхоны-Пханомы,Накхонов-Пханомов,Накхонам-Пханомам,Накхонов-Пханомов,Накхонами-Пханомами,о Накхонах-Пханомах,в Накхонах-Пханомах
Нальчика,Нальчику,Нальчика,Нальчиком,о Нальчике,в Нальчике,ЕдинМуж,Нальчики,Нальчиков,Нальчикам,Нальчиков,Нальчиками,о Нальчиках,в Нальчиках
Намдрика-Айленда,Намдрику-Айленду,Намдрика-Айленда,Намдриком-Айлендом,о Намдрике-Айленде,в Намдрике-Айленде,ЕдинМуж,Намдрики-Айленды,Намдриков-Айлендов,Намдрикам-Айлендам,Намдриков-Айлендов,Намдриками-Айлендами,о Намдриках-Айлендах,в Намдриках-Айлендах
Намлеа,Намлеа,Намлеа,Намлеа,о Намлеа,в Намлеа,ЕдинЖен,Намлеа,Намлеа,Намлеа,Намлеа,Намлеа,о Намлеа,в Намлеа
Нампулы,Нампуле,Нампулу,Нампулой,о Нампуле,в Нампуле,ЕдинЖен,Нампулы,Нампул,Нампулам,Нампулы,Нампулами,о Нампулах,в Нампулах
Намсуса,Намсусу,Намсус,Намсусом,о Намсусе,в Намсусе,ЕдинМуж,Намсусы,Намсусов,Намсусам,Намсусы,Намсусами,о Намсусах,в Намсусах
Нана,Нану,Нан,Наном,о Нане,в Нане,ЕдинМуж,Наны,Нанов,Нанам,Наны,Нанами,о Нанах,в Нанах
Нанаймо,Нанаймо,Нанаймо,Нанаймо,о Нанаймо,в Нанаймо,ЕдинМуж,Нанаймо,Нанаймо,Нанаймо,Нанаймо,Нанаймо,о Нанаймо,в Нанаймо
Наньнина,Наньнину,Наньнина,Наньниным,о Наньнине,в Наньнине,ЕдинМуж
Нанорталика,Нанорталику,Нанорталик,Нанорталиком,о Нанорталике,в Нанорталике,ЕдинМуж,Нанорталики,Нанорталиков,Нанорталикам,Нанорталики,Нанорталиками,о Нанорталиках,в Нанорталиках
Эссея,Эссею,Эссея,Эссеем,об Эссее,в Эссее,ЕдинМуж,Эссеи,Эссеев,Эссеям,Эссеев,Эссеями,об Эссеях,в Эссеях
Нанта Атлантика,Нанту Атлантику,Нанта Атлантика,Нантом Атлантиком,о Нанте Атлантике,в Нанте Атлантике,ЕдинМуж
Мемориала,Мемориалу,Мемориал,Мемориалом,о Мемориале,в Мемориале,ЕдинМуж,Мемориалы,Мемориалов,Мемориалам,Мемориалы,Мемориалами,о Мемориалах,в Мемориалах
Нанук,Нанукам,Нануки,Нануками,о Нануках,в Нануках,Множ
Нанкина Наньцзина,Нанкину Наньцзину,Нанкина Наньцзина,Нанкиным Наньцзином,о Нанкине Наньцзине,в Нанкине Наньцзине,ЕдинМуж
Наньчана,Наньчану,Наньчана,Наньчаном,о Наньчане,в Наньчане,ЕдинМуж,Наньчаны,Наньчанов,Наньчанам,Наньчанов,Наньчанами,о Наньчанах,в Наньчанах
Наньтона,Наньтону,Наньтон,Наньтоном,о Наньтоне,в Наньтоне,ЕдинМуж,Наньтоны,Наньтонов,Наньтонам,Наньтоны,Наньтонами,о Наньтонах,в Наньтонах
Напы Каунти,Напе Каунти,Напу Каунти,Напой Каунти,о Напе Каунти,в Напе Каунти,ЕдинЖен,Напы Каунти,Нап Каунти,Напам Каунти,Напы Каунти,Напами Каунти,о Напах Каунти,в Напах Каунти
Хокеса-Бея,Хокесу-Бею,Хокеса-Бея,Хокесом-Беем,о Хокесе-Бее,в Хокесе-Бее,ЕдинМуж,Хокесы-Беи,Хокесов-Беев,Хокесам-Беям,Хокесов-Беев,Хокесами-Беями,о Хокесах-Беях,в Хокесах-Беях
Наракурта,Наракурту,Наракурта,Наракуртом,о Наракурте,в Наракурте,ЕдинМуж,Наракурты,Наракуртов,Наракуртам,Наракуртов,Наракуртами,о Наракуртах,в Наракуртах
Наративата,Наративату,Наративата,Наративатом,о Наративате,в Наративате,ЕдинМуж,Наративаты,Наративатов,Наративатам,Наративатов,Наративатами,о Наративатах,в Наративатах
Фрамнеса,Фрамнесу,Фрамнес,Фрамнесом,о Фрамнесе,во Фрамнесе,ЕдинМуж,Фрамнесы,Фрамнесов,Фрамнесам,Фрамнесы,Фрамнесами,о Фрамнесах,во Фрамнесах
Наре,Наре,Наре,Наре,о Наре,в Наре,ЕдинЖен,Наре,Наре,Наре,Наре,Наре,о Наре,в Наре
Наррабрей,Наррабрям,Наррабри,Наррабрями,о Наррабрях,в Наррабрях,Множ
Наррандеры,Наррандере,Наррандеру,Наррандерой,о Наррандере,в Наррандере,ЕдинЖен,Наррандеры,Наррандер,Наррандерам,Наррандер,Наррандерами,о Наррандерах,в Наррандерах
Нарсарсуака,Нарсарсуаку,Нарсарсуак,Нарсарсуаком,о Нарсарсуаке,в Нарсарсуаке,ЕдинМуж,Нарсарсуаки,Нарсарсуаков,Нарсарсуакам,Нарсарсуаки,Нарсарсуаками,о Нарсарсуаках,в Нарсарсуаках
Нассау,Нассау,Нассау,Нассау,о Нассау,в Нассау,ЕдинЖен,Нассау,Нассау,Нассау,Нассау,Нассау,о Нассау,в Нассау
Парадайза-Айленда,Парадайзу-Айленду,Парадайз-Айленд,Парадайзом-Айлендом,о Парадайзе-Айленде,в Парадайзе-Айленде,ЕдинМуж,Парадайзы-Айленды,Парадайзов-Айлендов,Парадайзам-Айлендам,Парадайзы-Айленды,Парадайзами-Айлендами,о Парадайзах-Айлендах,в Парадайзах-Айлендах
Аугусто Северо,Аугусто Северо,Аугусто Северо,Аугусто Северо,об Аугусто Северо,в Аугусто Северо,ЕдинМуж,Аугусто Северо,Аугусто Северо,Аугусто Северо,Аугусто Северо,Аугусто Северо,об Аугусто Северо,в Аугусто Северо
Наташкуана,Наташкуану,Наташкуана,Наташкуаном,о Наташкуане,в Наташкуане,ЕдинМуж,Наташкуаны,Наташкуанов,Наташкуанам,Наташкуанов,Наташкуанами,о Наташкуанах,в Наташкуанах
Натуашиша,Натуашишу,Натуашиша,Натуашишем,о Натуашише,в Натуашише,ЕдинМуж,Натуашиши,Натуашишев,Натуашишам,Натуашишев,Натуашишами,о Натуашишах,в Натуашишах
Харди Андерс,Харди Андерс,Харди Андерс,Харди Андерс,о Харди Андерс,в Харди Андерс,ЕдинМуж,Харди Андерс,Харди Андерс,Харди Андерс,Харди Андерс,Харди Андерс,о Харди Андерс,в Харди Андерс
Накона-Си-Таммарата,Накону-Си-Таммарату,Након-Си-Таммарат,Наконом-Си-Таммаратом,о Наконе-Си-Таммарате,в Наконе-Си-Таммарате,ЕдинМуж,Наконы-Си-Таммараты,Наконов-Си-Таммаратов,Наконам-Си-Таммаратам,Наконы-Си-Таммараты,Наконами-Си-Таммаратами,о Наконах-Си-Таммаратах,в Наконах-Си-Таммаратах
Накхона-Ратчасимы,Накхону-Ратчасиме,Накхона-Ратчасиму,Накхоном-Ратчасимой,о Накхоне-Ратчасиме,в Накхоне-Ратчасиме,ЕдинМуж,Накхоны-Ратчасимы,Накхонов-Ратчасим,Накхонам-Ратчасимам,Накхонов-Ратчасим,Накхонами-Ратчасимами,о Накхонах-Ратчасимах,в Накхонах-Ратчасимах
Нашвилла,Нашвиллу,Нашвилла,Нашвиллом,о Нашвилле,в Нашвилле,ЕдинМуж,Нашвиллы,Нашвиллов,Нашвиллам,Нашвиллов,Нашвиллами,о Нашвиллах,в Нашвиллах
Буа Филд,Буа Филд,Буа Филд,Буа Филд,о Буа Филд,в Буа Филд,ЕдинСред,Буа Филд,Буа Филд,Буа Филд,Буа Филд,Буа Филд,о Буа Филд,в Буа Филд
Нгаундере,Нгаундере,Нгаундере,Нгаундере,о Нгаундере,в Нгаундере,ЕдинМуж,Нгаундере,Нгаундере,Нгаундере,Нгаундере,Нгаундере,о Нгаундере,в Нгаундере
Нджамены,Нджамене,Нджамену,Нджаменой,о Нджамене,в Нджамене,ЕдинЖен,Нджамены,Нджамен,Нджаменам,Нджамен,Нджаменами,о Нджаменах,в Нджаменах
Ндолы,Ндоле,Ндолу,Ндолой,о Ндоле,в Ндоле,ЕдинМуж,Ндолы,Ндол,Ндолам,Ндол,Ндолами,о Ндолах,в Ндолах
Нейплза,Нейплзу,Нейплза,Нейплзом,о Нейплзе,в Нейплзе,ЕдинМуж,Нейплзы,Нейплзов,Нейплзам,Нейплзов,Нейплзами,о Нейплзах,в Нейплзах
Неаполя,Неаполю,Неаполь,Неаполем,о Неаполе,в Неаполе,ЕдинМуж,Неаполи,Неаполей,Неаполям,Неаполи,Неаполями,о Неаполях,в Неаполях
Невера,Неверу,Невер,Невером,о Невере,в Невере,ЕдинМуж,Неверы,Неверов,Неверам,Неверы,Неверами,о Неверах,в Неверах
Невшехира,Невшехиру,Невшехира,Невшехиром,о Невшехире,в Невшехире,ЕдинМуж,Невшехиры,Невшехиров,Невшехирам,Невшехиров,Невшехирами,о Невшехирах,в Невшехирах
Негриль,Негриль,Негриль,Негриль,о Негриль,в Негриль,ЕдинЖен,Негриль,Негриль,Негриль,Негриль,Негриль,о Негриль,в Негриль
Неджрана,Неджрану,Неджрана,Неджраном,о Неджране,в Неджране,ЕдинМуж,Неджраны,Неджранов,Неджранам,Неджранов,Неджранами,о Неджранах,в Неджранах
Нельсона,Нельсону,Нельсон,Нельсоном,о Нельсоне,в Нельсоне,ЕдинМуж,Нельсоны,Нельсонов,Нельсонам,Нельсоны,Нельсонами,о Нельсонах,в Нельсонах
Программа не может просклонять это словосочетание.
Нельспрута,Нельспруту,Нельспрута,Нельспрутом,о Нельспруте,в Нельспруте,ЕдинМуж,Нельспруты,Нельспрутов,Нельспрутам,Нельспрутов,Нельспрутами,о Нельспрутах,в Нельспрутах
Нейна,Нейну,Нейна,Нейном,о Нейне,в Нейне,ЕдинМуж,Нейны,Нейнов,Нейнам,Нейнов,Нейнами,о Нейнах,в Нейнах
Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри,о Нерюнгри,в Нерюнгри,ЕдинМуж,Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри,о Нерюнгри,в Нерюнгри
Неукена,Неукену,Неукена,Неукеном,о Неукене,в Неукене,ЕдинМуж,Неукены,Неукенов,Неукенам,Неукенов,Неукенами,о Неукенах,в Неукенах
Нефтеюганска,Нефтеюганску,Нефтеюганск,Нефтеюганском,о Нефтеюганске,в Нефтеюганске,ЕдинМуж,Нефтеюгански,Нефтеюгансков,Нефтеюганскам,Нефтеюгански,Нефтеюгансками,о Нефтеюгансках,в Нефтеюгансках
Ниагары-Фоллза,Ниагаре-Фоллзу,Ниагару-Фоллза,Ниагарой-Фоллзом,о Ниагаре-Фоллзе,в Ниагаре-Фоллзе,ЕдинЖен,Ниагары-Фоллзы,Ниагар-Фоллзов,Ниагарам-Фоллзам,Ниагар-Фоллзов,Ниагарами-Фоллзами,о Ниагарах-Фоллзах,в Ниагарах-Фоллзах
Ниамея,Ниамею,Ниамея,Ниамеем,о Ниамее,в Ниамее,ЕдинМуж,Ниамеи,Ниамеев,Ниамеям,Ниамеев,Ниамеями,о Ниамеях,в Ниамеях
Нидлса,Нидлсу,Нидлса,Нидлсом,о Нидлсе,в Нидлсе,ЕдинМуж,Нидлсы,Нидлсов,Нидлсам,Нидлсов,Нидлсами,о Нидлсах,в Нидлсах
Нижневартовска,Нижневартовску,Нижневартовск,Нижневартовском,о Нижневартовске,в Нижневартовске,ЕдинМуж,Нижневартовски,Нижневартовсков,Нижневартовскам,Нижневартовски,Нижневартовсками,о Нижневартовсках,в Нижневартовсках
Стригино,Стригино,Стригино,Стригино,о Стригино,в Стригино,ЕдинМуж
Ниигаты,Ниигате,Ниигату,Ниигатой,о Ниигате,в Ниигате,ЕдинЖен,Ниигаты,Ниигат,Ниигатам,Ниигаты,Ниигатами,о Ниигатах,в Ниигатах
Гаронса,Гаронсу,Гаронса,Гаронсом,о Гаронсе,в Гаронсе,ЕдинМуж,Гаронсы,Гаронсов,Гаронсам,Гаронсов,Гаронсами,о Гаронсах,в Гаронсах
Нингбо,Нингбо,Нингбо,Нингбо,о Нингбо,в Нингбо,ЕдинМуж,Нингбо,Нингбо,Нингбо,Нингбо,Нингбо,о Нингбо,в Нингбо
Нингана,Нингану,Нингана,Нинганом,о Нингане,в Нингане,ЕдинМуж,Нинганы,Нинганов,Нинганам,Нинганов,Нинганами,о Нинганах,в Нинганах
Программа не может просклонять это словосочетание.
Кота Д'Азур,Коту Д'Азур,Кота Д'Азур,Котом Д'Азур,о Коте Д'Азур,в Коте Д'Азур,ЕдинМуж,Коты Д'Азур,Котов Д'Азур,Котам Д'Азур,Котов Д'Азур,Котами Д'Азур,о Котах Д'Азур,в Котах Д'Азур
Ниша,Нишу,Ниш,Нишем,о Нише,в Нише,ЕдинМуж,Ниши,Нишей,Нишам,Ниши,Нишами,о Нишах,в Нишах
Толмачево,Толмачево,Толмачево,Толмачево,о Толмачево,в Толмачево,ЕдинМуж
Программа не может просклонять это словосочетание.
Науры,Науре,Науру,Наурой,о Науре,в Науре,ЕдинЖен,Науры,Наур,Наурам,Наур,Наурами,о Наурах,в Наурах
Л. Армстронга Интернешнла,Л. Армстронгу Интернешнлу,Л. Армстронга Интернешнла,Л. Армстронгом Интернешнлом,об Л. Армстронге Интернешнле,в Л. Армстронге Интернешнле,ЕдинМуж
Лейкфронта,Лейкфронту,Лейкфронт,Лейкфронтом,о Лейкфронте,в Лейкфронте,ЕдинМуж,Лейкфронты,Лейкфронтов,Лейкфронтам,Лейкфронты,Лейкфронтами,о Лейкфронтах,в Лейкфронтах
Нового Уренгоя,Новому Уренгою,Новый Уренгой,Новым Уренгоем,о Новом Уренгое,в Новом Уренгое,ЕдинМуж,Новые Уренгои,Новых Уренгоев,Новым Уренгоям,Новые Уренгои,Новыми Уренгоями,о Новых Уренгоях,в Новых Уренгоях
Ногалеса,Ногалесу,Ногалес,Ногалесом,о Ногалесе,в Ногалесу,ЕдинМуж,Ногалеса,Ногалесов,Ногалесам,Ногалеса,Ногалесами,о Ногалесах,в Ногалесах
Ноугейлза Интернешнл,Ноугейлзу Интернешнл,Ноугейлза Интернешнл,Ноугейлзом Интернешнл,о Ноугейлзе Интернешнл,в Ноугейлзе Интернешнл,ЕдинМуж,Ноугейлзы Интернешнл,Ноугейлзов Интернешнл,Ноугейлзам Интернешнл,Ноугейлзов Интернешнл,Ноугейлзами Интернешнл,о Ноугейлзах Интернешнл,в Ноугейлзах Интернешнл
Нока Интернешнл,Ноку Интернешнл,Нок Интернешнл,Ноком Интернешнл,о Ноке Интернешнл,в Ноке Интернешнл,ЕдинМуж,Ноки Интернешнл,Ноков Интернешнл,Нокам Интернешнл,Ноки Интернешнл,Ноками Интернешнл,о Ноках Интернешнл,в Ноках Интернешнл
МакГ Тайсон,МакГам Тайсон,МакГ Тайсон,МакГами Тайсон,о МакГах Тайсон,в МакГах Тайсон,Множ
Ноума,Ноуму,Ноума,Ноумом,о Ноуме,в Ноуме,ЕдинМуж,Ноумы,Ноумов,Ноумам,Ноумов,Ноумами,о Ноумах,в Ноумах
Норвича,Норвичу,Норвич,Норвичем,о Норвиче,в Норвиче,ЕдинМуж,Норвичи,Норвичей,Норвичам,Норвичи,Норвичами,о Норвичах,в Норвичах
Мемориала,Мемориалу,Мемориал,Мемориалом,о Мемориале,в Мемориале,ЕдинМуж,Мемориалы,Мемориалов,Мемориалам,Мемориалы,Мемориалами,о Мемориалах,в Мемориалах
Норман-Уэллса,Норман-Уэллсу,Норман-Уэллса,Норман-Уэллсом,о Норман-Уэллсе,в Норман-Уэллсе,ЕдинМуж
Нормантона,Нормантону,Нормантона,Нормантоном,о Нормантоне,в Нормантоне,ЕдинМуж,Нормантоны,Нормантонов,Нормантонам,Нормантонов,Нормантонами,о Нормантонах,в Нормантонах
Норсмена,Норсмену,Норсмена,Норсменом,о Норсмене,в Норсмене,ЕдинМуж,Норсмены,Норсменов,Норсменам,Норсменов,Норсменами,о Норсменах,в Норсменах
Норта-Бенда,Норту-Бенду,Норт-Бенд,Нортом-Бендом,о Норте-Бенде,в Норте-Бенде,ЕдинМуж,Норты-Бенды,Нортов-Бендов,Нортам-Бендам,Норты-Бенды,Нортами-Бендами,о Нортах-Бендах,в Нортах-Бендах
Ли Берд,Ли Берд,Ли Берд,Ли Берд,о Ли Берд,в Ли Берд,ЕдинСред,Ли Берд,Ли Берд,Ли Берд,Ли Берд,Ли Берд,о Ли Берд,в Ли Берд
Норса-Роналдсея,Норсу-Роналдсею,Норс-Роналдсей,Норсом-Роналдсеем,о Норсе-Роналдсее,в Норсе-Роналдсее,ЕдинМуж,Норсы-Роналдсеи,Норсов-Роналдсеев,Норсам-Роналдсеям,Норсы-Роналдсеи,Норсами-Роналдсеями,о Норсах-Роналдсеях,в Норсах-Роналдсеях
Норса-Элутеров Интернешнл,Норсу-Элутерам Интернешнл,Норс-Элутера Интернешнл,Норсом-Элутерами Интернешнл,о Норсе-Элутерах Интернешнл,в Норсе-Элутерах Интернешнл,ЕдинМуж
Норд-Бэттлфорда,Норд-Бэттлфорду,Норд-Бэттлфорд,Норд-Бэттлфордом,о Норд-Бэттлфорде,в Норд-Бэттлфорде,ЕдинМуж,Норд-Бэттлфорды,Норд-Бэттлфордов,Норд-Бэттлфордам,Норд-Бэттлфорды,Норд-Бэттлфордами,о Норд-Бэттлфордах,в Норд-Бэттлфордах
Норд-Бея,Норд-Бею,Норд-Бея,Норд-Беем,о Норд-Бее,в Норд-Бее,ЕдинМуж,Норд-Беи,Норд-Беев,Норд-Беям,Норд-Беев,Норд-Беями,о Норд-Беях,в Норд-Беях
